Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Sales Method
West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's Apparel,$92.00 ,117,$614 ,Online
West Gear,1197831,6/4/2021,West,Idaho,Boise,Men's Apparel,$52.00 ,117,$262 ,Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$54.00 ,117,$303 ,Online
Sports Direct,1128299,1/13/2021,West,New Mexico,Albuquerque,Women's Apparel,$36.00 ,117,$164 ,Online
Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$43.00 ,117,$252 ,Online
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$18.00 ,117,$95 ,Online
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$54.00 ,117,$335 ,Online
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's Street Footwear,$14.00 ,117,$84 ,Online
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Apparel,$73.00 ,117,$453 ,Online
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$45.00 ,117,$263 ,Online
Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Women's Apparel,$58.00 ,117,$333 ,Online
Foot Locker,1185732,11/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$44.00 ,117,$268 ,Online
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$38.00 ,117,$200 ,Online
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Women's Apparel,$62.00 ,117,$377 ,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$68.00 ,117,$422 ,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,$74.00 ,117,$424 ,Online
Sports Direct,1197831,8/26/2021,South,Texas,Dallas,Women's Athletic Footwear,$32.00 ,116,$212 ,Online
West Gear,1128299,1/13/2020,West,Nevada,Las Vegas,Women's Apparel,$41.00 ,116,$162 ,Online
West Gear,1128299,1/28/2020,West,Nevada,Las Vegas,Women's Street Footwear,$63.00 ,116,$417 ,Online
West Gear,1128299,3/26/2020,West,Colorado,Denver,Women's Apparel,$37.00 ,116,$116 ,Online
West Gear,1128299,3/29/2020,West,Colorado,Denver,Women's Street Footwear,$51.00 ,116,$290 ,Online
West Gear,1128299,5/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,116,$334 ,Online
Foot Locker,1185732,10/29/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$39.00 ,116,$226 ,Online
Foot Locker,1185732,11/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$48.00 ,116,$262 ,Online
Kohl's,1189833,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$41.00 ,116,$262 ,Online
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,$41.00 ,116,$271 ,Online
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Apparel,$38.00 ,116,$198 ,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$29.00 ,116,$168 ,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$38.00 ,116,$220 ,Online
West Gear,1128299,2/17/2021,West,Oregon,Portland,Men's Athletic Footwear,$41.00 ,116,$243 ,Online
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Women's Street Footwear,$56.00 ,116,$357 ,Online
West Gear,1197831,3/6/2021,West,Idaho,Boise,Women's Apparel,$33.00 ,116,$249 ,Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Women's Athletic Footwear,$55.00 ,116,$402 ,Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Men's Apparel,$59.00 ,116,$281 ,Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,$55.00 ,116,$319 ,Online
Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$51.00 ,116,$308 ,Online
Foot Locker,1128299,12/12/2021,Southeast,Georgia,Atlanta,Men's Apparel,$64.00 ,116,$371 ,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Men's Apparel,$37.00 ,116,$197 ,Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Women's Street Footwear,$32.00 ,116,$186 ,Online
Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Men's Apparel,$41.00 ,116,$224 ,Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Apparel,$28.00 ,116,$166 ,Online
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$41.00 ,116,$257 ,Online
Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,$49.00 ,116,$267 ,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,$41.00 ,116,$252 ,Online
West Gear,1185732,7/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,$50.00 ,116,$307 ,Online
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,$50.00 ,116,$290 ,Online
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,$53.00 ,116,$363 ,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Apparel,$78.00 ,116,$425 ,Online
Foot Locker,1185732,12/2/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$50.00 ,116,$209 ,Outlet
West Gear,1128299,1/21/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$46.00 ,116,$155 ,Outlet
Sports Direct,1197831,8/16/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$23.00 ,116,$163 ,Outlet
Sports Direct,1197831,8/22/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$15.00 ,116,$104 ,Outlet
Sports Direct,1197831,9/22/2021,South,Alabama,Birmingham,Men's Apparel,$35.00 ,116,$195 ,Outlet
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,$47.00 ,116,$120 ,Outlet
Foot Locker,1197831,2/4/2021,West,Idaho,Boise,Women's Athletic Footwear,$27.00 ,116,$132 ,Outlet
West Gear,1197831,4/5/2021,West,Idaho,Boise,Women's Athletic Footwear,$20.00 ,116,$114 ,Outlet
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's Athletic Footwear,$35.00 ,116,$215 ,Outlet
Foot Locker,1128299,2/23/2021,West,Arizona,Phoenix,Women's Apparel,$31.00 ,116,$97 ,Outlet
Foot Locker,1128299,3/22/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$38.00 ,116,$194 ,Outlet
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00 ,116,$175 ,Outlet
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,$33.00 ,116,$161 ,Outlet
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Women's Apparel,$56.00 ,116,$182 ,Outlet
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$20.00 ,116,$93 ,Outlet
Foot Locker,1185732,5/16/2021,South,Mississippi,Jackson,Women's Athletic Footwear,$24.00 ,116,$128 ,Outlet
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$28.00 ,116,$136 ,Outlet
Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Apparel,$37.00 ,116,$167 ,Outlet
West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$11.00 ,116,$54 ,Outlet
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$33.00 ,116,$172 ,Outlet
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$43.00 ,116,$205 ,Outlet
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$12.00 ,116,$56 ,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,$52.00 ,116,$235 ,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$43.00 ,116,$165 ,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,$34.00 ,116,$154 ,Outlet
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,$43.00 ,116,$209 ,Outlet
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$49.00 ,116,$199 ,Outlet
Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$56.00 ,115,$354 ,Online
West Gear,1128299,3/17/2020,West,Nevada,Las Vegas,Women's Street Footwear,$39.00 ,115,$206 ,Online
West Gear,1128299,5/24/2020,West,Colorado,Denver,Men's Apparel,$68.00 ,115,$524 ,Online
West Gear,1128299,6/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$58.00 ,115,$240 ,Online
West Gear,1128299,6/9/2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,115,$276 ,Online
West Gear,1128299,7/29/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,115,$391 ,Online
Kohl's,1189833,1/10/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$41.00 ,115,$193 ,Online
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,$38.00 ,115,$188 ,Online
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,$59.00 ,115,$292 ,Online
West Gear,1185732,2/11/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$14.00 ,115,$72 ,Online
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$19.00 ,115,$107 ,Online
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$23.00 ,115,$132 ,Online
Kohl's,1128299,12/22/2021,West,Arizona,Phoenix,Women's Athletic Footwear,$44.00 ,115,$228 ,Online
Kohl's,1128299,5/27/2021,West,New Mexico,Albuquerque,Women's Apparel,$69.00 ,115,$309 ,Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,$55.00 ,115,$297 ,Online
Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$54.00 ,115,$292 ,Online
Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Women's Apparel,$50.00 ,115,$311 ,Online
Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Men's Apparel,$38.00 ,115,$210 ,Online
Walmart,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Apparel,$19.00 ,115,$118 ,Online
West Gear,1185732,6/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,$59.00 ,115,$353 ,Online
West Gear,1185732,8/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,$54.00 ,115,$335 ,Online
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$41.00 ,115,$255 ,Online
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$34.00 ,115,$180 ,Online
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,$51.00 ,115,$328 ,Online
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,$65.00 ,115,$344 ,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,$59.00 ,115,$373 ,Online
Sports Direct,1197831,8/5/2021,South,Alabama,Birmingham,Men's Apparel,$31.00 ,114,$145 ,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$42.00 ,114,$168 ,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$41.00 ,114,$173 ,Outlet
West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's Apparel,$16.00 ,114,$75 ,Outlet
West Gear,1128299,4/24/2021,West,Oregon,Portland,Women's Street Footwear,$47.00 ,114,$220 ,Outlet
West Gear,1128299,10/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$34.00 ,114,$151 ,Outlet
Kohl's,1128299,10/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$41.00 ,114,$154 ,Outlet
Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$34.00 ,114,$167 ,Outlet
Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$32.00 ,114,$161 ,Outlet
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$45.00 ,114,$231 ,Outlet
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$32.00 ,114,$135 ,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$36.00 ,114,$131 ,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Men's Apparel,$39.00 ,114,$169 ,Outlet
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$47.00 ,114,$198 ,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,$42.00 ,114,$206 ,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,$51.00 ,114,$203 ,Outlet
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$43.00 ,114,$167 ,Outlet
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,$46.00 ,113,$353 ,Online
Foot Locker,1185732,12/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,$66.00 ,113,$485 ,Online
West Gear,1128299,2/24/2020,West,Nevada,Las Vegas,Women's Apparel,$74.00 ,113,$251 ,Online
West Gear,1128299,4/4/2020,West,Colorado,Denver,Women's Street Footwear,$61.00 ,113,$345 ,Online
West Gear,1128299,5/4/2020,West,Colorado,Denver,Women's Street Footwear,$60.00 ,113,$339 ,Online
West Gear,1128299,7/18/2020,West,Washington,Seattle,Women's Apparel,$62.00 ,113,$245 ,Online
West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's Street Footwear,$56.00 ,113,$228 ,Online
Foot Locker,1185732,12/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$43.00 ,113,$233 ,Online
Kohl's,1189833,2/5/2021,Midwest,Montana,Billings,Women's Athletic Footwear,$36.00 ,113,$216 ,Online
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,$51.00 ,113,$426 ,Online
Sports Direct,1197831,5/13/2021,South,Tennessee,Knoxville,Men's Apparel,$51.00 ,113,$305 ,Online
Sports Direct,1197831,8/22/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$18.00 ,113,$134 ,Online
Amazon,1185732,12/20/2021,Northeast,Maine,Portland,Women's Apparel,$58.00 ,113,$354 ,Online
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Street Footwear,$68.00 ,113,$361 ,Online
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Street Footwear,$41.00 ,113,$167 ,Online
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,$83.00 ,113,$281 ,Online
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$51.00 ,113,$236 ,Online
Foot Locker,1128299,2/24/2021,West,Wyoming,Cheyenne,Men's Street Footwear,$27.00 ,113,$140 ,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$46.00 ,113,$260 ,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$52.00 ,113,$270 ,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$52.00 ,113,$282 ,Online
Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$19.00 ,113,$97 ,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00 ,113,$127 ,Online
Foot Locker,1185732,12/17/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$32.00 ,113,$174 ,Online
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Street Footwear,$29.00 ,113,$161 ,Online
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00 ,113,$109 ,Online
West Gear,1185732,11/11/2021,West,Utah,Salt Lake City,Women's Apparel,$43.00 ,113,$316 ,Online
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,$29.00 ,113,$154 ,Online
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,Women's Street Footwear,$28.00 ,113,$155 ,Online
West Gear,1197831,4/5/2021,West,Idaho,Boise,Women's Athletic Footwear,$29.00 ,113,$180 ,Online
Foot Locker,1128299,2/23/2021,West,Idaho,Boise,Men's Athletic Footwear,$38.00 ,113,$232 ,Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$53.00 ,113,$323 ,Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Women's Street Footwear,$54.00 ,113,$299 ,Online
Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Women's Athletic Footwear,$41.00 ,113,$218 ,Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$65.00 ,113,$323 ,Online
Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$49.00 ,113,$271 ,Online
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$53.00 ,113,$311 ,Online
Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Men's Apparel,$37.00 ,113,$205 ,Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$24.00 ,113,$138 ,Online
Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$38.00 ,113,$215 ,Online
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,$48.00 ,113,$266 ,Online
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$51.00 ,113,$271 ,Online
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$47.00 ,113,$281 ,Online
Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Women's Apparel,$52.00 ,113,$294 ,Online
Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,$38.00 ,113,$198 ,Online
Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,$28.00 ,113,$155 ,Online
Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,$27.00 ,113,$137 ,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$43.00 ,113,$204 ,Online
Sports Direct,1185732,10/22/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,$52.00 ,113,$317 ,Online
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,$55.00 ,113,$305 ,Online
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$59.00 ,113,$367 ,Online
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$62.00 ,113,$301 ,Online
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,$55.00 ,113,$292 ,Online
Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,$26.00 ,113,$79 ,Outlet
West Gear,1128299,2/27/2020,West,Nevada,Las Vegas,Women's Street Footwear,$47.00 ,113,$223 ,Outlet
Sports Direct,1197831,8/10/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$24.00 ,113,$146 ,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,$57.00 ,113,$322 ,Outlet
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,Women's Athletic Footwear,$36.00 ,113,$155 ,Outlet
Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$37.00 ,113,$184 ,Outlet
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$36.00 ,113,$151 ,Outlet
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,$40.00 ,113,$167 ,Outlet
West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$38.00 ,113,$202 ,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,$37.00 ,113,$171 ,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$37.00 ,113,$134 ,Outlet
Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,$39.00 ,113,$154 ,Outlet
Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$55.00 ,112,$333 ,Online
West Gear,1128299,2/22/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$58.00 ,112,$286 ,Online
West Gear,1128299,3/13/2020,West,Nevada,Las Vegas,Men's Apparel,$69.00 ,112,$464 ,Online
West Gear,1128299,3/28/2020,West,Colorado,Denver,Men's Athletic Footwear,$48.00 ,112,$183 ,Online
West Gear,1128299,7/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$67.00 ,112,$300 ,Online
Kohl's,1189833,1/14/2021,Midwest,Montana,Billings,Women's Apparel,$42.00 ,112,$183 ,Online
Kohl's,1189833,2/13/2021,Midwest,Montana,Billings,Women's Apparel,$56.00 ,112,$238 ,Online
Sports Direct,1197831,3/31/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$23.00 ,112,$167 ,Online
Foot Locker,1185732,7/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,$38.00 ,112,$230 ,Online
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,$55.00 ,112,$308 ,Online
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,$60.00 ,112,$316 ,Online
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,$55.00 ,112,$253 ,Online
Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,$33.00 ,112,$174 ,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Apparel,$48.00 ,112,$296 ,Online
West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,$18.00 ,112,$101 ,Online
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's Apparel,$24.00 ,112,$161 ,Online
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,$24.00 ,112,$132 ,Online
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$27.00 ,112,$154 ,Online
West Gear,1185732,12/10/2021,West,Utah,Salt Lake City,Men's Apparel,$38.00 ,112,$213 ,Online
West Gear,1128299,1/17/2021,West,Oregon,Portland,Women's Street Footwear,$43.00 ,112,$260 ,Online
West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Street Footwear,$49.00 ,112,$280 ,Online
West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,$34.00 ,112,$206 ,Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Women's Athletic Footwear,$52.00 ,112,$285 ,Online
Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$51.00 ,112,$303 ,Online
